id,text,label
2805,"subsection 251(1), the court may at any time make",
2806,(a) an order authorizing the complainant or any other person to control the conduct of the,
2807,(b) an order giving directions for the conduct of the action;,
2808,(c) an order directing that any amount adjudged payable by a defendant in the action shall,
2809,"be paid, in whole or in part, directly to former or present shareholders, members and debt",
2810,obligation holders of the corporation or its subsidiary instead of to the corporation or its,
2811,(d) an order requiring the corporation or its subsidiary to pay reasonable legal costs,
2812,incurred by the complainant in connection with the action; and,
2813,Application to court re oppression,
2814,"253 (1) On the application of a complainant, a court may make an order if it is satisfied that, in",
2815,"respect of a corporation or any of its affiliates, any of the following is oppressive or unfairly",
2816,"prejudicial to or unfairly disregards the interests of any shareholder, creditor, director, officer or",
2817,"member, or causes such a result:",
2818,(a) any act or omission of the corporation or any of its affiliates;,
2819,(b) the conduct of the activities or affairs of the corporation or any of its affiliates; or,
2820,(c) the exercise of the powers of the directors or officers of the corporation or any of its,
2821,(2) The court may not make an order if the court is satisfied that,
2822,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Powers of court",
2823,"(3) The court may make any interim or final order that it thinks fit, including an order",
2824,(a) restraining the conduct complained of;,
2825,(b) appointing a receiver or receiver-manager;,
2826,"(c) with respect to a corporation’s affairs, requiring the amendment of the articles or by-",
2827,laws or the creation or amendment of a unanimous member agreement;,
2828,"(d) directing an issue or exchange of memberships, debt obligations or securities;",
2829,(e) appointing directors in place of or in addition to all or any of the directors then in office;,
2830,"(f) directing a corporation, subject to subsection (5), or any other person, to purchase the",
2831,debt obligation of a debt obligation holder;,
2832,"(g) directing a corporation, subject to subsection (5), or any other person, to pay a member",
2833,all or part of the amount that the member paid for their membership;,
2834,"(h) varying, setting aside or annulling a transaction or contract to which a corporation is a",
2835,party and compensating the corporation or any other party to the transaction or contract;,
2836,"(i) requiring a corporation, within a time specified by the court, to produce to the court or an",
2837,interested person financial statements in the form required by section 172 or an accounting,
2838,in any other form that the court may determine;,
2839,(j) compensating an aggrieved person;,
2840,(k) directing rectification of the registers or other records of a corporation under section,
2841,(l) liquidating and dissolving a corporation;,
2842,(m) directing an investigation under Part 15 to be made; and,
2843,(n) requiring the trial of any issue.,
2844,"(4) If an order directs amendment of the articles or by-laws of a corporation,",
2845,(a) the directors shall immediately comply with subsection 215(4); and,
2846,(b) no other amendment to the articles or by-laws shall be made without the consent of the,
2847,"court, until a court otherwise orders.",
2848,(5) A corporation shall not make a payment to a member under paragraph (3)(f) or (g) if there,
2849,"are reasonable grounds for believing that, after that payment,",
2850,(a) the corporation is or would be unable to pay its liabilities as they become due; or,
2851,(b) the realizable value of the corporation’s assets would be less than the aggregate of its,
2852,(6) An applicant under this section may apply in the alternative for an order under section 224.,
2853,Evidence of members’ approval not decisive,
2854,254 (1) An application made or an action brought or intervened in under this Part shall not be,
2855,stayed or dismissed by reason only that it is shown that an alleged breach of a right or duty,
2856,owed to the corporation or its subsidiary has been or might be approved by the members of,
2857,"that body corporate, but evidence of approval by the members may be taken into account by",
2858,"the court in making an order under section 224, 252 or 253.",
2859,(2) An application made or an action brought or intervened in under this Part shall not be,
2860,"stayed, discontinued, settled or dismissed for want of prosecution or, in Quebec, failure to",
2861,respect the agreement between the parties as to the conduct of the proceeding without the,
2862,"approval of the court given on any terms that the court thinks fit and, if the court determines",
2863,"that the interests of any complainant may be substantially affected by the stay, discontinuance,",
2864,"settlement, dismissal or failure, the court may order any party to the application or action to",
2865,give notice to the complainant.,
2866,(3) A complainant is not required to give security for costs in any application made or action,
2867,brought or intervened in under this Part.,
2868,"(4) In an application made or an action brought or intervened in under this Part, the court may",
2869,"at any time order the corporation or its subsidiary to pay to the complainant interim costs,",
2870,"including legal costs and disbursements, but the complainant may be held accountable for",
2871,those interim costs on final disposition of the application or action.,
2872,Application to court to rectify records,
2873,"255 (1) If the name of a person is alleged to be or to have been wrongly entered or retained in,",
2874,"or wrongly deleted or omitted from, the registers or other records of a corporation, the",
2875,"corporation, a debt obligation holder, director, officer or member of the corporation or any",
2876,aggrieved person may apply to a court for an order that the registers or records be rectified.,
2877,(2) An applicant under this section shall give the Director notice of the application and the,
2878,Director is entitled to appear before the court and be heard in person or by counsel.,
2879,"(3) On an application under this section, the court may make",
2880,(a) an order requiring the registers or other records of the corporation to be rectified;,
2881,(b) an order restraining the corporation from calling or holding a meeting of members,
2882,(c) an order determining the right of a party to the proceedings to have their name entered,
2883,"or retained in, or deleted or omitted from, the registers or records of the corporation;",
2884,(d) an order compensating a party who has incurred a loss; and,
2885,256 On the application of the Director for directions in respect of any matter concerning the,
2886,"Director’s duties under this Act, a court may give any directions and make any further order",
2887,Notice of refusal by Director,
2888,257 (1) If the Director refuses to accept any document that takes effect under this Act on its,
2889,"acceptance or on the issuance of a certificate or other document, the Director shall, within the",
2890,"prescribed period, give written notice of the refusal to the person who sent the document,",
2891,"(2) If the Director does not, within the prescribed period, accept the document, issue the",
2892,"certificate or other document or give the notice of refusal, the Director is deemed for the",
2893,purposes of section 258 to have refused the document.,
2894,"258 A court may, on the application of a person aggrieved by any of the following decisions of",
2895,"the Director, make any order that it thinks fit, including an order requiring the Director to",
2896,(a) to refuse to accept in the form submitted any articles or other document required by this,
2897,Act to be sent to the Director;,
2898,"(b) to give a name, to change or revoke a name, or to refuse to reserve, accept, change or",
2899,revoke a name under section 13;,
2900,(c) not to accept a notice of registered office required by section 20;,
2901,(d) to refuse to issue a certificate of discontinuance under section 213 or a certificate,
2902,attesting that as of a certain date a corporation exists under subsection 290(2);,
2903,"(e) to issue, or to refuse to issue, a certificate of revival under section 219, or to impose",
2904,(f) to dissolve a corporation under section 222;,
2905,"(g) to correct, or to refuse to correct, articles, a certificate or other document under section",
2906,"(h) to cancel, or to refuse to cancel, the articles and any related certificate under section",
2907,"(i) to grant, or to refuse to grant, an application made under subsection 2(6), 25(1) or (2),",
2908,"104(3), 160(2), 162(5) or 171(2) or section 173, 190 or 271.",
2909,"259 On the application of a complainant or a creditor of a corporation, a court may make an",
2910,"order directing a corporation or any director, officer, employee, agent or mandatary, public",
2911,"accountant, trustee, receiver, receiver-manager, sequestrator or liquidator of a corporation to",
2912,"comply with this Act, the regulations or the articles, the by-laws or a unanimous member",
2913,agreement of the corporation or restraining any such person from acting in breach of them and,
2914,"260 If this Act states that a person may apply to a court, the application may be made in a",
2915,summary manner following applicable provincial law or as the rules of the court of competent,
2916,"jurisdiction provide, and subject to any order respecting notice to interested parties or costs, or",
2917,any other order that the court thinks fit.,
2918,261 (1) An appeal lies to the court of appeal of a province from any final order made by a court,
2919,of that province under this Act.,
2920,(2) An appeal lies to the court of appeal of a province from any order other than a final order,
2921,"made by a court of that province, only with leave of the court of appeal.",
2922,"262 (1) Every person who contravenes a provision of this Act, other than paragraph 148(2)(b),",
2923,or the regulations is guilty of an offence and is liable on summary conviction to a fine of not,
2924,"more than $5,000 or to imprisonment for a term of not more than six months or to both.",
2925,Offences with respect to reports,
2926,"(2) A person who makes, or assists in making, a false or misleading statement in a document",
2927,required under this Act or the regulations to be sent to the Director or to any other person is,
2928,"guilty of an offence and liable on summary conviction to a fine of not more than $5,000 or to",
2929,imprisonment for a term of not more than six months or to both.,
2930,Offence — use of information,
2931,(3) A person who uses information obtained from a register of members or debt obligation,
2932,holders or a list of members or debt obligation holders required under this Act for a purpose,
2933,"other than those specified in sections 22, 23 and 107 without the written permission of the",
2934,member or debt obligation holder about whom information is being used is guilty of an offence,
2935,"and liable on summary conviction to a fine of not more than $25,000 or to imprisonment for a",
2936,term of not more than six months or to both.,
2937,"Officers, etc., of bodies corporate",
2938,"(4) If a body corporate commits an offence under this section, any director or officer of the",
2939,"body corporate who authorized, permitted or acquiesced in the commission of the offence is a",
2940,party to and guilty of the offence and is liable on summary conviction to a fine of not more than,
2941,"$5,000 or to imprisonment for a term of not more than six months or to both, whether or not the",
2942,body corporate has been prosecuted or convicted.,
2943,(5) No person shall be convicted of an offence under this section if the person establishes that,
2944,they exercised due diligence to prevent the commission of the offence.,
2945,Non-application of section 126 of the Criminal Code,
2946,(6) Section 126 of the Criminal Code does not apply in respect of the obligation under,
2947,"263 (1) Where a person is guilty of an offence under this Act or the regulations, any court in",
2948,"which proceedings in respect of the offence are taken may, in addition to any punishment it",
2949,"may impose, order that person to comply with the provisions of this Act or the regulations for",
2950,the contravention of which the person has been convicted.,
2951,(2) A prosecution for an offence under this Act may be instituted at any time within but not later,
2952,than two years after the time when the subject matter of the complaint arose.,
2953,(3) No civil remedy for an act or omission is suspended or affected by reason that the act or,
2954,omission is an offence under this Act.,
2955,Documents in Electronic or Other Form,
2956,264 The following definitions apply in this Part.,
2957,"electronic document means, except in section 269, any form of representation of information",
2958,"or of concepts fixed in any medium in or by electronic, optical or other similar means and that",
2959,can be read or perceived by a person or by any means. (document électronique),
2960,"information system means a system used to generate, send, receive, store or otherwise",
2961,process an electronic document. (système d’information),
2962,"265 This Part does not apply to information, including information in a notice or other",
2963,"document, sent to or issued by the Director under this Act or prescribed for the purposes of",
2964,266 (1) Nothing in this Act or the regulations requires a person to create or provide an,
2965,"(2) Despite anything in this Part, a requirement under this Act or the regulations to provide a",
2966,"person with information, including information in a notice or other document, is not satisfied by",
2967,the provision of an electronic document unless,
2968,"(a) the addressee has consented, in the manner prescribed, and has designated an",
2969,information system for the receipt of the electronic document; and,
2970,(b) either the electronic document is provided to the designated information system or any,
2971,other prescribed action is taken.,
2972,(3) An addressee may revoke the consent referred to in paragraph (2)(a) in the manner,
2973,Creation and provision of information,
2974,"267 A requirement under this Act or the regulations that information, including information in a",
2975,"notice or other document, be created or provided is satisfied by the creation or provision of an",
2976,(a) the by-laws or the articles of the corporation do not otherwise provide; and,
2977,"(b) the regulations, if any, have been complied with.",
2978,Creation of information in writing,
2979,"268 (1) A requirement under this Act or the regulations that information, including information in",
2980,"a notice or other document, be created in writing is satisfied by the creation of an electronic",
2981,"document if, in addition to the conditions set out in section 267,",
2982,(a) the information in the electronic document is accessible so as to be usable for,
2983,"(b) the regulations pertaining to this subsection, if any, have been complied with.",
2984,Provision of information in writing,
2985,"(2) A requirement under this Act or the regulations that information, including information in a",
2986,"notice or other document, be provided in writing is satisfied by the provision of an electronic",
2987,(a) the information in the electronic document is accessible by the addressee and capable,
2988,"of being retained by the addressee, so as to be usable for subsequent reference; and",
2989,(3) A requirement under this Act or the regulations for one or more copies of a document to be,
2990,provided to a single addressee at the same time is satisfied by the provision of a single version,
2991,(4) A requirement under this Act or the regulations to provide a document by registered mail,
2992,cannot be satisfied by means of an electronic document unless the regulations so prescribe,
2993,"and, in such case, only in accordance with the prescribed requirements.",
2994,269 (1) A statutory declaration or an affidavit required under this Act or the regulations may be,
2995,created or provided in an electronic document if,
2996,(a) the person who makes the statutory declaration or affidavit signs it with his or her,
2997,(b) the authorized person before whom the statutory declaration or affidavit is made signs it,
2998,with his or her secure electronic signature; and,
2999,(c) the requirements of sections 266 to 268 are complied with.,
3000,"(2) For the purposes of this section, electronic document and secure electronic signature",
3001,have the same meaning as in subsection 31(1) of the Personal Information Protection and,
3002,"(3) For the purpose of complying with paragraph (1)(c), the references to an “electronic",
3003,document” in sections 266 to 268 are to be read as references to an electronic document as,
3004,defined in subsection 31(1) of the Personal Information Protection and Electronic Documents,
3005,"270 Except with respect to a statutory declaration or an affidavit, a requirement under this Act",
3006,or the regulations for a signature or for a document to be executed is satisfied in relation to an,
3007,"electronic document if the prescribed requirements, if any, pertaining to this section are met",
3008,and if the signature results from the application by a person of a technology or a process that,
3009,permits the following to be proven:,
3010,(a) the signature resulting from the use by the person of the technology or process is,
3011,"(b) the technology or process is used by the person to incorporate, attach or associate the",
3012,person’s signature to the electronic document; and,
3013,(c) the technology or process can be used to identify its user.,
3014,"271 On application of the corporation, the Director may, on any terms that the Director thinks",
3015,"fit, relieve — including retroactively — a corporation from complying with any requirements of",
3016,this Part if the Director reasonably believes that the members will not be prejudiced by the,
3017,"22/4/25, 21:34 Canada Not-for-profit Corporations Act General",
3018,"Notice, Certificates and Other Documents",
3019,Notice to directors and members,
3020,"272 (1) A notice or other document required by this Act, the regulations, the articles or the by-",
3021,laws to be sent to a member or director of a corporation may be sent by prepaid mail,
3022,"addressed to, or may be delivered personally to,",
3023,(a) the member at the member’s latest address as shown in the records of the corporation;,
3024,(b) the director at the director’s latest address as shown in the records of the corporation or,
3025,in the last notice that was sent by the corporation in accordance with section 128 or 134,
3026,and received by the Director.,
3027,(2) A director whose name appears on the last notice that was sent by a corporation in,
3028,accordance with section 128 or 134 and received by the Director is presumed for the purposes,
3029,of this Act to be a director of the corporation.,
3030,(3) A notice or other document sent in accordance with subsection (1) to a member or director,
3031,of a corporation is deemed to be received at the time it would be delivered in the ordinary,
3032,course of mail unless there are reasonable grounds for believing that the member or director,
3033,did not receive the notice or document at that time or at all.,
3034,(4) If on two consecutive occasions a notice or other document sent to a member in,
3035,"accordance with subsection (1) is returned because the member cannot be found, the",
3036,corporation is not required to send any further notices or documents to the member until the,
3037,member informs the corporation in writing of the member’s new address.,
3038,Notice to and service on a corporation,
3039,273 A notice or other document required to be sent to or served on a corporation may be sent,
3040,by registered mail to the registered office of the corporation shown in the last accepted notice,
3041,"under section 20 and, if so sent, is deemed to be received or served at the time it would be",
3042,delivered in the ordinary course of mail unless there are reasonable grounds for believing that,
3043,the corporation did not receive the notice or document at that time or at all.,
3044,"274 Where a notice or other document is required by this Act or the regulations to be sent, the",
3045,sending of the notice or document may be waived or the time for the notice or document may,
3046,be waived or abridged at any time with the consent in writing of the person entitled to the,
3047,275 (1) A certificate issued on behalf of a corporation stating any fact that is set out in the,
3048,"articles, the by-laws, a unanimous member agreement, the minutes of the meetings of the",
3049,"directors, a committee of directors or the members, or in a trust indenture or other contract to",
3050,"which the corporation is a party, may be signed by a director or an officer of the corporation.",
3051,"Evidence of contents of certificate, certified extract and certified copy",
3052,"(2) In the absence of evidence to the contrary, the following documents, when introduced as",
3053,"evidence in any civil, criminal or administrative action or proceeding, are proof of their",
3054,(a) a certificate referred to in subsection (1);,
3055,"(b) a document certified to be a true extract from the corporation’s register of directors,",
3056,"officers, members and debt obligation holders; and",
3057,"(c) a document certified to be a true copy of minutes, or of an extract from minutes, of a",
3058,meeting of members or directors or a committee of directors of the corporation.,
3059,"(3) A document that appears to be a certificate, certified extract or certified copy referred to in",
3060,"subsection (2) is presumed, in the absence of evidence to the contrary, to be authentic.",
3061,Proof of membership or debt obligation,
3062,(4) An entry of a person’s name in a register of members or debt obligation holders of a,
3063,"corporation, or an entry in a debt obligation certificate issued by a corporation, is, in the",
3064,"absence of evidence to the contrary, proof that the person holds the membership or debt",
3065,obligation described in the register or in the certificate.,
3066,"276 (1) In this section, statement means a statement of intent to dissolve, or a statement of",
3067,"revocation of intent to dissolve, referred to in section 221.",
3068,Sending of articles and statements,
3069,(2) If this Act requires that articles or a statement relating to a corporation be sent to the,
3070,"Director, on receiving the articles or statement in the form that the Director fixes, any other",
3071,"required documents and the required fees, the Director shall",
3072,(a) record the date of receipt;,
3073,(b) issue the appropriate certificate;,
3074,"(c) send the certificate, or a copy, image or photographic, electronic or other reproduction",
3075,"of the certificate, to the corporation or its agent or mandatary; and",
3076,(d) publish a notice of the issuance of the certificate in a publication generally available to,
3077,(3) A certificate referred to in subsection (2) issued by the Director may be dated as of the day,
3078,"the Director receives the articles, statement or court order under which the certificate is issued",
3079,or as of any later day specified by the court or person who signed the articles or statement.,
3080,"(4) Despite subsection (3), a certificate of discontinuance may be dated as of the day on which",
3081,"the corporation amalgamates, or is continued, under another Act.",
3082,Exception — failure to comply with Act,
3083,(5) The Director may refuse to issue the certificate if a notice that is required by section 20 or,
3084,"128 or subsection 134(1) indicates that the corporation, after the issuance of the certificate,",
3085,would not be in compliance with this Act.,
3086,277 (1) A signature required on a certificate issued by the Director under this Act may be,
3087,printed or otherwise mechanically reproduced on the certificate.,
3088,"(2) Any articles, notice, resolution, requisition, statement or other document required or",
3089,permitted to be executed or signed by more than one individual for the purposes of this Act,
3090,"may be executed or signed in several documents of similar form, each of which is executed or",
3091,"signed by one or more of the individuals. The documents, when duly executed or signed by all",
3092,"individuals required or permitted, as the case may be, to do so, are deemed to constitute one",
3093,document for the purposes of this Act.,
3094,"277.1 The Director must publish, in a publication generally available to the public, a notice of",
3095,"any decision made by the Director granting an application made under subsection 2(6), 104(3),",
3096,"160(2), 162(5) or 171(2) or section 173, 190 or 271.",
3097,"2018, c. 8, s. 103.",
3098,278 Every corporation shall send to the Director an annual return in the form and within the,
3099,period that the Director fixes.,
3100,279 (1) A person who has paid the required fee is entitled during usual business hours to,
3101,examine and make copies of or take extracts from any document that is required to be sent to,
3102,"the Director under this Act, other than any of the following documents, or that was required to",
3103,be sent to a person performing a similar function under prior legislation:,
3104,(a) extracts obtained under subsection 24(1);,
3105,(b) a members or debt obligation holders list obtained under subsection 24(2);,
3106,(b.1) extracts or copies of corporate records or documents referred to in section 25;,
3107,(c) a copy of the documents obtained under section 177; and,
3108,(d) a report obtained under subsection 248(2).,
3109,"(2) The Director shall, on request, provide any person with a copy, extract, certified copy or",
3110,certified extract of a document that may be examined under subsection (1).,
3111,"2009, c. 23, s. 279; 2018, c. 8, s. 104.",
3112,280 A fee in respect of the receipt or copying of any document shall be paid to the Director on,
3113,"the reception or copying, and a fee in respect of the acceptance, examination or issuance of",
3114,any document or in respect of any action that the Director is required or authorized to take,
3115,"under this Act shall be paid to the Director before the acceptance, examination or issuance or",
3116,the taking of the action.,
3117,281 The Minister shall appoint a Director and may appoint one or more Deputy Directors to,
3118,carry out the duties and exercise the powers of the Director under this Act.,
3119,Content and form of documents,
3120,"282 The Director may establish the requirements for the content and fix the form, including",
3121,"electronic or other forms, of notices and other documents sent to or issued by the Director",
3122,"under this Act and, in so doing, the Director may specify, among other things,",
3123,(a) the notices and documents that may be transmitted in electronic or other form;,
3124,(b) the persons or classes of persons who may sign or transmit the notices and documents;,
3125,"(c) their signature in electronic or other form, or the actions that are to have the same effect",
3126,for the purposes of this Act as their signature; and,
3127,(d) the time and circumstances when electronic notices and documents are to be,
3128,"considered to be sent or received, and the place where they are considered to have been",
3129,"(e) [Repealed, 2018, c. 8, s. 105]",
3130,"2009, c. 23, s. 282; 2018, c. 8, s. 105.",
3131,Director’s obligation to keep documents,
3132,283 (1) Documents that are received and accepted by the Director under this Act or that were,
3133,received and accepted by a person performing a similar function under prior legislation shall,
3134,"be kept by the Director, in any form.",
3135,"(2) If documents are kept by the Director otherwise than in written form,",
3136,(a) the Director shall furnish any copy required to be furnished under subsection 279(2) in,
3137,"(b) a report respecting those documents, if it is certified by the Director, is admissible in",
3138,evidence to the same extent as the original documents would have been.,
3139,Time period for keeping and producing documents,
3140,(3) The Director is not required to keep or produce any document or class of documents —,
3141,other than a certificate and any attached articles or statement received under section 276 and,
3142,other prescribed documents or prescribed class of documents — after the end of the,
3143,prescribed period for the keeping or production of the document or class of documents.,
3144,"2009, c. 23, s. 283; 2018, c. 8, s. 106.",
3145,284 (1) The Director may require that a document required by this Act or the regulations to be,
3146,sent to the Director or a fact stated in such a document be verified in accordance with,
3147,(2) A document or fact required by the Director or by this Act to be verified may be verified by,
3148,affidavit or by statutory declaration under the Canada Evidence Act before any commissioner,
3149,for oaths or for taking affidavits.,
3150,"285 The Director may relieve a person or class of persons, on any conditions that the Director",
3151,"considers appropriate, from sending to the Director any notice or other document or class of",
3152,notice or document required under this Act to be so sent if the Director is satisfied that,
3153,(a) information similar to what would be contained in the notice or other document or class,
3154,of notice or document is contained in a document or a class of documents that is required,
3155,to be made public under any other Act of Parliament or any Act of the legislature of a,
3156,(b) doing so would be in conformity with any prescribed requirements.,
3157,"286 (1) The Director shall sign any certificate or certification of fact that the Director is, under",
3158,"this Act, required or authorized to issue.",
3159,Evidence of contents of certificate or certified copy,
3160,"(2) Except in a proceeding under section 223, a certificate issued by the Director under this Act",
3161,or a copy of a document certified by the Director to be a true copy is conclusive proof in any,
3162,"civil, criminal or administrative action or proceeding of its contents.",
3163,Evidence of contents of certification of fact,
3164,"(3) A certification of fact by the Director is, in the absence of evidence to the contrary, proof in",
3165,"any civil, criminal or administrative action or proceeding of its contents.",
3166,(4) A document that appears to be a certificate or certified copy referred to in subsection (2) or,
3167,"a certification of fact referred to in subsection (3) is presumed, in the absence of evidence to",
3168,"the contrary, to be authentic.",
3169,"287 The Director may alter a notice or other document, other than an affidavit or statutory",
3170,"declaration, if authorized by the person who sent the document or by that person’s",
3171,"288 (1) If there is an error in the articles, a certificate or other document except one required",
3172,"by section 20 or 128, subsection 134(1) or section 278, the directors or members of the",
3173,"corporation shall, on the request of the Director, pass the resolutions and send to the Director",
3174,the documents required to comply with this Act and take any other steps that the Director,
3175,reasonably requires so that the Director can correct the document.,
3176,"(2) Before proceeding under subsection (1), the Director shall be satisfied that the correction",
3177,would not prejudice any of the members or creditors of the corporation.,
3178,Corrections initiated by the corporation,
3179,"(3) The Director may, at the request of the corporation or of any other interested person,",
3180,correct any of the documents referred to in subsection (1) if,
3181,"(a) the correction is approved by the directors of the corporation, or the error is obvious on",
3182,the face of the document or was made by the Director; and,
3183,(b) the Director is satisfied that the correction would not prejudice any of the members or,
3184,creditors of the corporation and that it reflects the original intention of the corporation or the,
3185,"(4) On the application of the Director, the corporation or any other interested person, a court",
3186,(a) order the correction of any of the documents referred to in subsection (1);,
3187,(b) determine the rights of members or creditors of the corporation; and,
3188,(c) make any other order that the court thinks fit.,
3189,Notice to Director of application,
3190,(5) An applicant under subsection (4) other than the Director shall give the Director notice of,
3191,"the application, and the Director is entitled to appear and to be heard in person or by counsel.",
3192,Director may require surrender of document,
3193,(6) The Director may demand the surrender of the original document and may issue a,
3194,(7) A corrected document shall bear the date of the document it replaces unless,
3195,"(a) the correction is made with respect to the date of the document, in which case the",
3196,document shall bear the corrected date; or,
3197,(b) a court decides otherwise.,
3198,"(8) If a corrected certificate materially amends the terms of the original certificate, the Director",
3199,shall without delay publish notice of the correction in a publication generally available to the,
3200,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Cancellation of articles by Director",
3201,"289 (1) In the prescribed circumstances, the Director may cancel the articles and any related",
3202,"(2) Before proceeding under subsection (1), the Director shall be satisfied that the cancellation",
3203,Request to Director to cancel articles,
3204,"(3) In the prescribed circumstances, the Director may, at the request of a corporation or of any",
3205,"other interested person, cancel the articles and any related certificate of the corporation if",
3206,(a) the cancellation is approved by the directors of the corporation; and,
3207,(b) the Director is satisfied that the cancellation would not prejudice any of the members or,
3208,creditors of the corporation and that the cancellation reflects the original intention of the,
3209,(a) order the cancellation of the articles of a corporation and any related certificate;,
3210,(6) The Director may demand the surrender of a cancelled certificate.,
3211,290 (1) The Director may provide any person with a certificate stating that a corporation,
3212,(a) has sent to the Director a document required to be sent under this Act;,
3213,(b) has paid all required fees; or,
3214,(c) exists as of a certain date.,
3215,Director may refuse to issue certificate of existence,
3216,"(2) For greater certainty, the Director may refuse to issue a certificate described in paragraph",
3217,(1)(c) if the Director has knowledge that the corporation is in default of sending a document,
3218,required to be sent under this Act or of paying a required fee.,
3219,291 Information or notices that the Director is required by this Act to publish in a publication,
3220,generally available to the public may be made available to the public or published by any,
3221,system of electronic data processing or other information storage device that is capable of,
3222,reproducing any required information or notice in intelligible form within a reasonable time.,
3223,292 The Director may make inquiries of any person relating to compliance with this Act.,
3224,293 (1) The Governor in Council may make regulations,
3225,(a) providing for anything that by this Act is to be prescribed or provided for by the,
3226,"(b) defining, enlarging or restricting the meaning of any word or expression used but not",
3227,"(c) requiring the payment of a fee in respect of the receipt, acceptance, examination,",
3228,"issuance or copying of any document, or in respect of any action that the Director is",
3229,"required or authorized to take under this Act, and prescribing the amount of the fee or the",
3230,manner of determining the fee;,
3231,"(d) respecting the payment of fees, including the time when and the manner in which the",
3232,"fees are to be paid, the additional fees that may be charged for the late payment of fees",
3233,and the circumstances in which any fees previously paid may be refunded in whole or in,
3234,"(e) prescribing, for the purposes of paragraph 163(6)(e), the minimum amount of support",
3235,required in relation to the number of times that a substantially similar proposal was,
3236,submitted to members within the prescribed period;,
3237,"(f) respecting applications made under subsection 2(6), 25(1) or (2), 104(3), 160(2), 162(5)",
3238,"or 171(2) or section 173, 190 or 271 including prescribing the form and manner of, and time",
3239,"for, making the applications, the information and evidence to be submitted in connection",
3240,"with the applications, the procedure to be followed in the consideration of the applications,",
3241,"the factors to be taken into account in their consideration and, if applicable, any conditions",
3242,that may or must form part of decisions on the applications;,
3243,"(g) prescribing any matter necessary for the purposes of the application of Part 17,",
3244,including the time and circumstances when an electronic document is to be considered to,
3245,have been provided or received and the place where it is considered to have been provided,
3246,"(h) prescribing the manner of, and conditions for, participating in a meeting by means of a",
3247,"telephonic, electronic or other communication facility that permits all participants to",
3248,communicate adequately with each other during the meeting;,
3249,"(i) prescribing, for the purposes of subsections 165(3) and (4), the manner of, and",
3250,"conditions for, voting at a meeting of members by means of a telephonic, electronic or other",
3251,(j) respecting any matter relating to voting by members not in attendance at a meeting of,
3252,"(k) generally, for carrying out the purposes and provisions of this Act.",
3253,(2) The regulations may incorporate any material by reference regardless of its source and,
3254,either as it exists on a particular date or as amended from time to time.,
3255,Incorporated material is not a regulation,
3256,(3) Material does not become a regulation for the purposes of the Statutory Instruments Act,
3257,because it is incorporated by reference.,
3258,"2009, c. 23, s. 293; 2018, c. 8, s. 107(E).",
3259,Special Act Bodies Corporate Without Share Capital,
3260,Application to special Act bodies corporate,
3261,"294 Part 3, subsections 160(1) and 168(1), sections 212, 221 to 223 and 278 and this Part",
3262,apply to any body corporate without share capital incorporated by a special Act of Parliament,
3263,and not continued under any other Act — other than a departmental corporation or a parent,
3264,"Crown corporation, as defined in section 2 of the Financial Administration Act — as if it were a",
3265,corporation under this Act and any reference in Part 3 or those provisions to the articles of a,
3266,corporation shall be read as a reference to the body corporate’s incorporating statute.,
3267,Report listing Acts of continued or dissolved bodies corporate,
3268,295 (1) The Minister may cause to be laid before both Houses of Parliament a report listing,
3269,every special Act of Parliament that incorporated a body corporate that was later continued,
3270,under section 212 or dissolved under any of sections 221 to 223.,
3271,"22/4/25, 21:34 Canada Not-for-profit Corporations Act Referral to committee",
3272,"(2) The report shall be referred to a committee of each House, or a joint committee of both",
3273,"Houses, that is designated or established for the purpose of reviewing it.",
3274,(3) Every Act listed in the report — unless the Act is the subject of a resolution to the contrary,
3275,of any committee to which the report is referred — is repealed on the day that is one year after,
3276,the later of the day on which the report is laid before the Senate and the day on which it is laid,
3277,before the House of Commons.,
3278,Publication in the Canada Gazette,
3279,"(4) The Minister shall, within 60 days after their repeal, publish in the Canada Gazette a list of",
3280,every Act repealed under subsection (3).,
3281,296 (1) A body corporate may send to the Director notice of a change of its name that complies,
3282,with subsections (4) and (5) and that has been approved by special resolution of the members.,
3283,"(2) On receipt of the notice, the Director shall issue a certificate of change of name and give",
3284,notice of the change as soon as practicable in a publication generally available to the public.,
3285,(3) A change of name becomes effective on the date shown in the certificate.,
3286,"(4) The name of a body corporate may be in an English form, a French form, an English form",
3287,"and a French form, or a combined English and French form, so long as the combined form",
3288,meets any prescribed criteria. The body corporate may use and may be legally designated by,
3289,"(5) A body corporate shall not change its name to, or carry on activities under or identify itself",
3290,"by, a name that would not be permitted under subsection 13(1) if it were a corporation.",
3291,(6) The Director may direct a body corporate to change its name in accordance with,
3292,"subsection (1) if, through inadvertence or otherwise, the body corporate, under this section,",
3293,has acquired a name that does not comply with subsection (4) or (5).,
3294,(7) If a body corporate acquires a name as a result of a person undertaking to dissolve or to,
3295,"change names, and the undertaking is not honoured, the Director may direct the body",
3296,"corporate to change its name in accordance with subsection (1), unless the undertaking is",
3297,honoured within the prescribed period referred to in subsection (8).,
3298,(8) If a body corporate has not followed a directive under subsection (6) or (7) within the,
3299,"prescribed period, the Director may revoke the name of the body corporate and assign a name",
